item_id;pedido_id;produto_id;quantidade;preco_unitario
11868;3962;2;3;18.0
11869;3962;3;2;20.0
11870;3962;3;3;20.0
11871;3962;10;1;8.0
11872;3963;8;2;3.5
11873;3963;11;3;10.0
11874;3963;12;1;9.0
11875;3964;4;2;22.0
11876;3964;1;3;15.0
11877;3964;5;1;25.0
11878;3964;13;1;7.5
11879;3965;8;1;3.5
11880;3965;9;2;12.0
11881;3965;6;1;5.0
11882;3965;7;1;7.0
11883;3965;13;2;7.5
11884;3966;5;1;25.0
11885;3966;10;1;8.0
11886;3967;10;2;8.0
11887;3967;5;2;25.0
11888;3967;1;1;15.0
11889;3967;5;1;25.0
11890;3968;3;2;20.0
11891;3968;4;2;22.0
11892;3968;2;1;18.0
11893;3968;4;3;22.0
11894;3968;6;3;5.0
11895;3969;11;3;10.0
11896;3969;13;2;7.5
11897;3969;3;2;20.0
11898;3969;7;1;7.0
11899;3969;12;2;9.0
11900;3970;6;3;5.0
11901;3970;5;2;25.0
11902;3970;11;3;10.0
11903;3970;1;3;15.0
11904;3970;12;3;9.0
11905;3971;6;2;5.0
11906;3972;7;2;7.0
11907;3972;13;1;7.5
11908;3972;3;3;20.0
11909;3973;12;2;9.0
11910;3973;6;2;5.0
11911;3973;7;1;7.0
11912;3973;7;1;7.0
11913;3974;11;1;10.0
11914;3974;11;1;10.0
11915;3974;9;1;12.0
11916;3974;2;2;18.0
11917;3975;3;2;20.0
11918;3975;7;1;7.0
11919;3975;11;2;10.0
11920;3975;9;2;12.0
11921;3976;3;1;20.0
11922;3976;2;3;18.0
11923;3976;5;2;25.0
11924;3976;10;1;8.0
11925;3976;11;3;10.0
11926;3977;1;2;15.0
11927;3977;7;1;7.0
11928;3977;10;1;8.0
11929;3978;3;3;20.0
11930;3978;4;1;22.0
11931;3979;5;3;25.0
11932;3979;2;3;18.0
11933;3979;5;3;25.0
11934;3979;9;3;12.0
11935;3980;5;2;25.0
11936;3980;10;3;8.0
11937;3980;13;3;7.5
11938;3981;10;3;8.0
11939;3981;2;2;18.0
11940;3981;9;2;12.0
11941;3982;6;3;5.0
11942;3983;13;1;7.5
11943;3983;9;3;12.0
11944;3983;1;2;15.0
11945;3983;11;3;10.0
11946;3984;8;1;3.5
11947;3984;3;1;20.0
11948;3984;11;3;10.0
11949;3984;1;3;15.0
11950;3984;6;3;5.0
11951;3985;1;3;15.0
11952;3985;11;3;10.0
11953;3985;9;2;12.0
11954;3986;10;3;8.0
11955;3986;9;2;12.0
11956;3986;4;2;22.0
11957;3987;7;2;7.0
11958;3987;10;2;8.0
11959;3988;13;1;7.5
11960;3989;2;1;18.0
11961;3989;7;3;7.0
11962;3989;5;2;25.0
11963;3990;6;1;5.0
11964;3990;11;1;10.0
11965;3990;5;2;25.0
11966;3991;11;3;10.0
11967;3991;10;1;8.0
11968;3991;3;1;20.0
11969;3991;10;2;8.0
11970;3991;2;2;18.0
11971;3992;5;1;25.0
11972;3992;9;2;12.0
11973;3992;2;3;18.0
11974;3992;3;3;20.0
11975;3992;9;2;12.0
11976;3993;13;1;7.5
11977;3993;5;2;25.0
11978;3994;7;2;7.0
11979;3994;2;3;18.0
11980;3995;5;3;25.0
11981;3995;10;2;8.0
11982;3996;2;1;18.0
11983;3996;2;3;18.0
11984;3996;7;2;7.0
11985;3996;4;3;22.0
11986;3996;10;2;8.0
11987;3997;5;2;25.0
11988;3997;8;3;3.5
11989;3997;12;3;9.0
11990;3997;7;3;7.0
11991;3997;9;2;12.0
11992;3998;6;2;5.0
11993;3999;9;3;12.0
11994;3999;9;3;12.0
11995;3999;7;3;7.0
11996;3999;7;1;7.0
11997;4000;2;3;18.0
11998;4000;12;2;9.0
11999;4000;13;2;7.5
12000;4000;5;1;25.0
12001;4001;4;3;22.0
12002;4002;13;3;7.5
12003;4002;12;2;9.0
12004;4002;2;3;18.0
12005;4002;4;2;22.0
12006;4003;9;1;12.0
12007;4003;11;2;10.0
12008;4003;12;1;9.0
12009;4003;11;2;10.0
12010;4003;10;1;8.0
12011;4004;12;2;9.0
12012;4004;3;2;20.0
12013;4004;11;2;10.0
12014;4004;8;1;3.5
12015;4005;6;2;5.0
12016;4005;3;3;20.0
12017;4005;4;2;22.0
12018;4005;12;2;9.0
12019;4005;3;3;20.0
12020;4006;8;1;3.5
12021;4007;3;2;20.0
12022;4007;1;3;15.0
12023;4008;12;3;9.0
12024;4009;12;2;9.0
12025;4009;4;2;22.0
12026;4009;12;1;9.0
12027;4009;11;1;10.0
12028;4010;5;3;25.0
12029;4010;11;1;10.0
12030;4010;6;1;5.0
12031;4010;7;1;7.0
12032;4010;4;3;22.0
12033;4011;13;1;7.5
12034;4011;1;1;15.0
12035;4011;3;2;20.0
12036;4011;13;3;7.5
12037;4012;1;1;15.0
12038;4012;6;2;5.0
12039;4012;3;2;20.0
12040;4012;12;3;9.0
12041;4013;10;3;8.0
12042;4013;4;2;22.0
12043;4014;2;1;18.0
12044;4014;13;3;7.5
12045;4014;2;3;18.0
12046;4014;11;3;10.0
12047;4015;10;3;8.0
12048;4015;3;3;20.0
12049;4016;12;3;9.0
12050;4016;9;3;12.0
12051;4016;9;3;12.0
12052;4016;13;3;7.5
12053;4016;8;2;3.5
12054;4017;9;3;12.0
12055;4017;13;3;7.5
12056;4017;9;1;12.0
12057;4017;6;2;5.0
12058;4017;10;2;8.0
12059;4018;1;3;15.0
12060;4018;6;3;5.0
12061;4019;7;2;7.0
12062;4020;12;1;9.0
12063;4020;3;1;20.0
12064;4020;13;2;7.5
12065;4020;9;2;12.0
12066;4020;12;3;9.0
12067;4021;13;2;7.5
12068;4022;3;2;20.0
12069;4022;3;3;20.0
12070;4022;6;3;5.0
12071;4022;5;1;25.0
12072;4022;13;3;7.5
12073;4023;6;2;5.0
12074;4023;9;2;12.0
12075;4023;7;3;7.0
12076;4023;7;1;7.0
12077;4023;13;3;7.5
12078;4024;6;3;5.0
12079;4024;3;1;20.0
12080;4024;11;1;10.0
12081;4025;8;2;3.5
12082;4025;12;2;9.0
12083;4025;6;2;5.0
12084;4025;11;2;10.0
12085;4026;4;3;22.0
12086;4026;6;2;5.0
12087;4026;3;2;20.0
12088;4026;7;3;7.0
12089;4027;7;3;7.0
12090;4028;5;1;25.0
12091;4028;7;2;7.0
12092;4028;5;3;25.0
12093;4028;6;3;5.0
12094;4029;6;3;5.0
12095;4030;10;3;8.0
12096;4030;9;2;12.0
12097;4030;5;1;25.0
12098;4030;4;2;22.0
12099;4030;1;2;15.0
12100;4031;13;1;7.5
12101;4031;12;1;9.0
12102;4031;12;2;9.0
12103;4032;3;1;20.0
12104;4032;8;2;3.5
12105;4032;10;3;8.0
12106;4033;1;1;15.0
12107;4033;9;2;12.0
12108;4033;3;3;20.0
12109;4033;10;1;8.0
12110;4033;11;1;10.0
12111;4034;13;2;7.5
12112;4034;9;2;12.0
12113;4035;10;1;8.0
12114;4035;12;3;9.0
12115;4036;10;3;8.0
12116;4036;6;2;5.0
12117;4036;10;3;8.0
12118;4036;9;3;12.0
12119;4037;4;2;22.0
12120;4038;9;2;12.0
12121;4038;11;1;10.0
12122;4038;12;3;9.0
12123;4039;6;3;5.0
12124;4039;7;1;7.0
12125;4039;1;3;15.0
12126;4039;12;3;9.0
12127;4040;3;2;20.0
12128;4040;4;1;22.0
12129;4040;8;3;3.5
12130;4040;9;3;12.0
12131;4040;12;3;9.0
12132;4041;12;2;9.0
12133;4041;4;1;22.0
12134;4041;9;3;12.0
12135;4042;11;3;10.0
12136;4043;4;3;22.0
12137;4044;1;3;15.0
12138;4044;5;3;25.0
12139;4045;4;3;22.0
12140;4045;10;1;8.0
12141;4045;5;2;25.0
12142;4045;9;1;12.0
12143;4046;8;1;3.5
12144;4046;12;1;9.0
12145;4046;1;2;15.0
12146;4046;10;3;8.0
12147;4046;9;2;12.0
12148;4047;3;3;20.0
12149;4047;9;1;12.0
12150;4047;4;3;22.0
12151;4048;6;2;5.0
12152;4049;5;1;25.0
12153;4049;6;3;5.0
12154;4049;12;2;9.0
12155;4050;4;2;22.0
12156;4050;11;1;10.0
12157;4050;8;3;3.5
12158;4050;9;1;12.0
12159;4050;11;2;10.0
12160;4051;3;1;20.0
12161;4051;10;3;8.0
12162;4051;11;1;10.0
12163;4052;13;3;7.5
12164;4052;4;2;22.0
12165;4052;7;2;7.0
12166;4052;9;1;12.0
12167;4053;10;2;8.0
12168;4053;5;3;25.0
12169;4054;10;1;8.0
12170;4054;4;3;22.0
12171;4054;1;3;15.0
12172;4055;11;3;10.0
12173;4055;8;2;3.5
12174;4056;13;3;7.5
12175;4056;6;1;5.0
12176;4056;10;3;8.0
12177;4056;11;3;10.0
12178;4056;6;1;5.0
12179;4057;5;3;25.0
12180;4057;7;1;7.0
12181;4058;1;2;15.0
12182;4058;5;1;25.0
12183;4058;9;1;12.0
12184;4059;12;3;9.0
12185;4059;9;1;12.0
12186;4059;7;1;7.0
12187;4060;11;3;10.0
12188;4061;2;2;18.0
12189;4061;10;3;8.0
12190;4061;6;1;5.0
12191;4062;5;3;25.0
12192;4062;5;3;25.0
12193;4063;10;3;8.0
12194;4064;3;3;20.0
12195;4064;1;2;15.0
12196;4064;3;1;20.0
12197;4065;5;2;25.0
12198;4065;5;3;25.0
12199;4065;3;1;20.0
12200;4066;11;1;10.0
12201;4066;1;1;15.0
12202;4066;8;3;3.5
12203;4066;4;2;22.0
12204;4066;11;3;10.0
12205;4067;4;2;22.0
12206;4068;6;3;5.0
12207;4068;9;1;12.0
12208;4068;1;2;15.0
12209;4068;10;2;8.0
12210;4068;4;1;22.0
12211;4069;9;1;12.0
12212;4069;1;1;15.0
12213;4069;8;2;3.5
12214;4069;4;2;22.0
12215;4069;2;2;18.0
12216;4070;11;2;10.0
12217;4070;13;2;7.5
12218;4070;7;2;7.0
12219;4070;1;3;15.0
12220;4070;4;2;22.0
12221;4071;1;3;15.0
12222;4071;1;3;15.0
12223;4071;13;3;7.5
12224;4071;9;3;12.0
12225;4072;5;3;25.0
12226;4072;3;3;20.0
12227;4072;12;1;9.0
12228;4072;3;2;20.0
12229;4072;7;1;7.0
12230;4073;2;1;18.0
12231;4073;12;1;9.0
12232;4074;2;3;18.0
12233;4074;10;3;8.0
12234;4074;2;3;18.0
12235;4075;6;1;5.0
12236;4075;10;3;8.0
12237;4075;3;1;20.0
12238;4075;5;3;25.0
12239;4076;8;3;3.5
12240;4076;12;3;9.0
12241;4076;10;2;8.0
12242;4076;6;2;5.0
12243;4076;1;3;15.0
12244;4077;9;3;12.0
12245;4077;2;1;18.0
12246;4077;4;1;22.0
12247;4078;3;3;20.0
12248;4079;2;2;18.0
12249;4080;2;3;18.0
12250;4080;3;1;20.0
12251;4080;4;1;22.0
12252;4081;2;1;18.0
12253;4081;7;3;7.0
12254;4082;1;2;15.0
12255;4082;6;3;5.0
12256;4082;10;1;8.0
12257;4083;2;1;18.0
12258;4083;10;3;8.0
12259;4083;12;3;9.0
12260;4084;1;1;15.0
12261;4084;11;3;10.0
12262;4084;5;1;25.0
12263;4084;13;3;7.5
12264;4085;7;2;7.0
12265;4086;13;1;7.5
12266;4087;7;1;7.0
12267;4087;10;1;8.0
12268;4087;7;2;7.0
12269;4087;12;1;9.0
12270;4087;5;2;25.0
12271;4088;8;1;3.5
12272;4088;10;2;8.0
12273;4088;11;2;10.0
12274;4089;13;1;7.5
12275;4089;12;3;9.0
12276;4089;1;1;15.0
12277;4090;5;3;25.0
12278;4090;4;1;22.0
12279;4091;5;2;25.0
12280;4092;13;3;7.5
12281;4092;9;3;12.0
12282;4093;10;2;8.0
12283;4093;7;2;7.0
12284;4093;6;1;5.0
12285;4093;2;1;18.0
12286;4094;12;2;9.0
12287;4094;9;2;12.0
12288;4094;4;1;22.0
12289;4094;2;2;18.0
12290;4094;12;1;9.0
12291;4095;8;1;3.5
12292;4095;12;1;9.0
12293;4096;6;2;5.0
12294;4097;5;2;25.0
12295;4097;4;2;22.0
12296;4097;9;2;12.0
12297;4097;11;2;10.0
12298;4098;12;2;9.0
12299;4098;5;1;25.0
12300;4098;5;1;25.0
12301;4099;9;3;12.0
12302;4099;10;1;8.0
12303;4099;12;2;9.0
12304;4099;9;1;12.0
12305;4100;2;2;18.0
12306;4100;4;1;22.0
12307;4101;11;2;10.0
12308;4102;13;3;7.5
12309;4102;5;3;25.0
12310;4103;8;3;3.5
12311;4103;3;3;20.0
12312;4103;8;2;3.5
12313;4104;8;2;3.5
12314;4104;10;2;8.0
12315;4104;10;2;8.0
12316;4105;5;1;25.0
12317;4106;11;3;10.0
12318;4106;13;3;7.5
12319;4106;3;1;20.0
12320;4106;4;1;22.0
12321;4106;8;3;3.5
12322;4107;5;2;25.0
12323;4107;4;3;22.0
12324;4107;3;3;20.0
12325;4107;7;2;7.0
12326;4108;9;1;12.0
12327;4108;1;1;15.0
12328;4108;4;1;22.0
12329;4108;10;1;8.0
12330;4109;13;2;7.5
12331;4109;5;3;25.0
12332;4109;10;3;8.0
12333;4110;12;2;9.0
12334;4110;11;3;10.0
12335;4111;6;3;5.0
12336;4111;2;1;18.0
12337;4112;11;2;10.0
12338;4112;5;2;25.0
12339;4112;3;3;20.0
12340;4112;2;3;18.0
12341;4112;6;3;5.0
12342;4113;6;3;5.0
12343;4113;9;3;12.0
12344;4114;11;3;10.0
12345;4114;4;1;22.0
12346;4114;11;1;10.0
12347;4114;3;3;20.0
12348;4115;12;2;9.0
12349;4115;2;3;18.0
12350;4116;3;2;20.0
12351;4116;6;2;5.0
12352;4116;11;1;10.0
12353;4116;13;2;7.5
12354;4116;10;2;8.0
12355;4117;7;1;7.0
12356;4117;9;3;12.0
12357;4117;6;1;5.0
12358;4117;7;3;7.0
12359;4118;5;2;25.0
12360;4118;11;3;10.0
12361;4119;3;3;20.0
12362;4119;3;2;20.0
12363;4119;6;2;5.0
12364;4119;13;1;7.5
12365;4120;11;1;10.0
12366;4120;10;1;8.0
12367;4120;9;2;12.0
12368;4121;13;3;7.5
12369;4121;3;2;20.0
12370;4121;7;1;7.0
12371;4122;7;3;7.0
12372;4122;10;3;8.0
12373;4122;6;1;5.0
12374;4123;6;2;5.0
12375;4123;8;1;3.5
12376;4124;12;1;9.0
12377;4124;1;2;15.0
12378;4124;1;1;15.0
12379;4124;13;2;7.5
12380;4124;6;3;5.0
12381;4125;12;1;9.0
12382;4125;11;1;10.0
12383;4125;2;2;18.0
12384;4125;2;2;18.0
12385;4126;7;2;7.0
12386;4127;11;3;10.0
12387;4127;2;2;18.0
12388;4127;3;1;20.0
12389;4128;10;1;8.0
12390;4128;1;1;15.0
12391;4128;5;3;25.0
12392;4129;8;1;3.5
12393;4130;9;2;12.0
12394;4131;9;1;12.0
12395;4131;8;2;3.5
12396;4132;9;2;12.0
12397;4132;13;2;7.5
12398;4132;2;2;18.0
12399;4132;1;1;15.0
12400;4133;2;1;18.0
12401;4133;6;2;5.0
12402;4133;1;3;15.0
12403;4134;4;2;22.0
12404;4134;8;3;3.5
12405;4134;3;1;20.0
12406;4134;12;2;9.0
12407;4134;6;3;5.0
12408;4135;2;1;18.0
12409;4135;4;1;22.0
12410;4136;3;2;20.0
12411;4136;5;1;25.0
12412;4137;3;3;20.0
12413;4137;12;3;9.0
12414;4137;12;1;9.0
12415;4137;12;1;9.0
12416;4137;9;1;12.0
12417;4138;11;2;10.0
12418;4138;7;3;7.0
12419;4138;1;2;15.0
12420;4138;4;2;22.0
12421;4138;2;1;18.0
12422;4139;6;3;5.0
12423;4139;11;2;10.0
12424;4139;9;1;12.0
12425;4139;9;3;12.0
12426;4139;8;3;3.5
12427;4140;4;2;22.0
12428;4141;5;2;25.0
12429;4141;10;3;8.0
12430;4141;11;1;10.0
12431;4142;4;1;22.0
12432;4143;13;2;7.5
12433;4143;9;3;12.0
12434;4143;7;1;7.0
12435;4144;7;2;7.0
12436;4145;13;2;7.5
12437;4145;9;1;12.0
12438;4145;11;2;10.0
12439;4145;12;3;9.0
12440;4146;6;3;5.0
12441;4146;8;3;3.5
12442;4146;10;1;8.0
12443;4147;12;2;9.0
12444;4147;3;2;20.0
12445;4148;2;1;18.0
12446;4148;8;1;3.5
12447;4148;8;3;3.5
12448;4149;5;1;25.0
12449;4149;8;1;3.5
12450;4149;3;1;20.0
12451;4150;5;2;25.0
12452;4150;6;1;5.0
12453;4150;8;3;3.5
12454;4151;11;1;10.0
12455;4151;12;3;9.0
12456;4151;2;3;18.0
12457;4151;8;1;3.5
12458;4152;13;1;7.5
12459;4153;2;1;18.0
12460;4153;12;2;9.0
12461;4154;11;1;10.0
12462;4155;4;2;22.0
12463;4156;9;1;12.0
12464;4156;8;2;3.5
12465;4156;5;3;25.0
12466;4156;6;2;5.0
12467;4156;2;2;18.0
12468;4157;13;3;7.5
12469;4157;9;1;12.0
12470;4157;10;2;8.0
12471;4157;4;2;22.0
12472;4158;12;2;9.0
12473;4158;5;1;25.0
12474;4158;8;3;3.5
12475;4158;9;3;12.0
12476;4158;6;1;5.0
12477;4159;2;3;18.0
12478;4159;1;2;15.0
12479;4159;9;1;12.0
12480;4159;6;1;5.0
12481;4160;13;3;7.5
12482;4161;2;3;18.0
12483;4162;11;2;10.0
12484;4162;12;3;9.0
12485;4162;5;3;25.0
12486;4162;4;1;22.0
12487;4163;4;3;22.0
12488;4164;6;2;5.0
12489;4165;6;3;5.0
12490;4165;4;3;22.0
12491;4166;13;3;7.5
12492;4166;2;1;18.0
12493;4166;9;2;12.0
12494;4166;10;2;8.0
12495;4166;3;1;20.0
12496;4167;5;2;25.0
12497;4167;12;3;9.0
12498;4167;12;1;9.0
12499;4167;4;1;22.0
12500;4167;10;1;8.0
12501;4168;4;1;22.0
12502;4168;8;1;3.5
12503;4168;6;2;5.0
12504;4168;10;3;8.0
12505;4168;4;1;22.0
12506;4169;7;3;7.0
12507;4169;9;2;12.0
12508;4169;7;3;7.0
12509;4170;9;2;12.0
12510;4170;8;2;3.5
12511;4171;7;2;7.0
12512;4171;8;3;3.5
12513;4171;4;3;22.0
12514;4171;7;2;7.0
12515;4171;11;3;10.0
12516;4172;2;3;18.0
12517;4172;13;3;7.5
12518;4172;10;3;8.0
12519;4172;2;2;18.0
12520;4172;8;2;3.5
12521;4173;12;3;9.0
12522;4173;4;2;22.0
12523;4174;12;1;9.0
12524;4175;4;1;22.0
12525;4175;13;2;7.5
12526;4175;7;1;7.0
12527;4175;5;2;25.0
12528;4175;4;2;22.0
12529;4176;5;1;25.0
12530;4177;8;3;3.5
12531;4177;9;2;12.0
12532;4177;1;1;15.0
12533;4177;12;1;9.0
12534;4177;6;2;5.0
12535;4178;7;2;7.0
12536;4178;2;2;18.0
12537;4178;5;2;25.0
12538;4178;2;2;18.0
12539;4179;6;2;5.0
12540;4179;5;3;25.0
12541;4179;12;1;9.0
12542;4180;6;1;5.0
12543;4180;5;1;25.0
12544;4180;1;1;15.0
12545;4180;12;1;9.0
12546;4180;1;1;15.0
12547;4181;8;3;3.5
12548;4181;3;1;20.0
12549;4181;2;2;18.0
12550;4181;7;3;7.0
12551;4182;8;1;3.5
12552;4182;4;3;22.0
12553;4183;2;3;18.0
12554;4183;13;3;7.5
12555;4183;11;3;10.0
12556;4183;8;3;3.5
12557;4184;12;2;9.0
12558;4184;8;3;3.5
12559;4185;2;2;18.0
12560;4185;9;3;12.0
12561;4185;4;3;22.0
12562;4185;8;3;3.5
12563;4185;12;2;9.0
12564;4186;13;1;7.5
12565;4186;3;3;20.0
12566;4187;3;1;20.0
12567;4187;3;3;20.0
12568;4187;6;1;5.0
12569;4187;11;1;10.0
12570;4188;11;1;10.0
12571;4188;11;1;10.0
12572;4188;10;3;8.0
12573;4189;4;3;22.0
12574;4190;9;1;12.0
12575;4191;5;2;25.0
12576;4191;12;3;9.0
12577;4191;5;2;25.0
12578;4192;10;3;8.0
12579;4193;5;2;25.0
12580;4193;11;1;10.0
12581;4193;6;1;5.0
12582;4193;13;3;7.5
12583;4193;3;1;20.0
12584;4194;3;3;20.0
12585;4194;3;2;20.0
12586;4194;9;3;12.0
12587;4194;4;2;22.0
12588;4194;8;2;3.5
12589;4195;5;3;25.0
12590;4195;8;2;3.5
12591;4195;8;1;3.5
12592;4195;4;3;22.0
12593;4196;4;2;22.0
12594;4196;2;2;18.0
12595;4196;11;1;10.0
12596;4196;2;2;18.0
12597;4197;11;3;10.0
12598;4197;13;1;7.5
12599;4198;2;1;18.0
12600;4198;12;3;9.0
12601;4198;5;1;25.0
12602;4198;4;3;22.0
12603;4199;6;2;5.0
12604;4199;3;1;20.0
12605;4199;4;3;22.0
12606;4199;10;2;8.0
12607;4199;11;3;10.0
12608;4200;10;1;8.0
12609;4200;1;2;15.0
12610;4200;4;2;22.0
12611;4200;12;1;9.0
12612;4201;1;3;15.0
12613;4202;6;3;5.0
12614;4202;8;1;3.5
12615;4203;3;1;20.0
12616;4203;4;1;22.0
12617;4204;13;2;7.5
12618;4204;13;3;7.5
12619;4204;1;2;15.0
12620;4204;7;1;7.0
12621;4204;13;2;7.5
12622;4205;10;2;8.0
12623;4205;13;1;7.5
12624;4205;2;3;18.0
12625;4205;13;3;7.5
12626;4206;6;3;5.0
12627;4207;6;1;5.0
12628;4207;1;1;15.0
12629;4207;10;2;8.0
12630;4207;8;2;3.5
12631;4208;7;1;7.0
12632;4208;9;3;12.0
12633;4208;5;1;25.0
12634;4209;11;3;10.0
12635;4209;10;1;8.0
12636;4209;9;3;12.0
12637;4209;13;1;7.5
12638;4210;8;1;3.5
12639;4210;13;2;7.5
12640;4210;10;2;8.0
12641;4210;13;1;7.5
12642;4210;10;1;8.0
12643;4211;13;2;7.5
12644;4211;2;1;18.0
12645;4211;6;3;5.0
12646;4211;5;1;25.0
12647;4212;9;2;12.0
12648;4212;8;3;3.5
12649;4213;11;3;10.0
12650;4214;11;3;10.0
12651;4214;7;3;7.0
12652;4214;7;3;7.0
12653;4214;13;2;7.5
12654;4214;4;2;22.0
12655;4215;5;3;25.0
12656;4215;3;3;20.0
12657;4215;9;2;12.0
12658;4216;1;3;15.0
12659;4217;9;3;12.0
12660;4218;13;3;7.5
12661;4218;13;2;7.5
12662;4219;13;3;7.5
12663;4219;3;3;20.0
12664;4220;7;1;7.0
12665;4220;5;3;25.0
12666;4221;3;2;20.0
12667;4221;5;3;25.0
12668;4221;1;1;15.0
12669;4221;1;3;15.0
12670;4221;12;2;9.0
12671;4222;12;3;9.0
12672;4222;5;3;25.0
12673;4222;7;1;7.0
12674;4222;2;2;18.0
12675;4223;11;2;10.0
12676;4224;1;1;15.0
12677;4224;8;1;3.5
12678;4224;8;3;3.5
12679;4224;6;1;5.0
12680;4225;7;2;7.0
12681;4225;5;3;25.0
12682;4225;12;2;9.0
12683;4225;10;3;8.0
12684;4226;4;2;22.0
12685;4226;8;3;3.5
12686;4227;6;3;5.0
12687;4227;13;1;7.5
12688;4227;12;1;9.0
12689;4227;4;2;22.0
12690;4228;11;3;10.0
12691;4229;7;2;7.0
12692;4230;12;3;9.0
12693;4230;4;1;22.0
12694;4230;5;2;25.0
12695;4231;3;1;20.0
12696;4231;2;3;18.0
12697;4231;8;1;3.5
12698;4231;11;3;10.0
12699;4231;7;2;7.0
12700;4232;3;2;20.0
12701;4232;13;3;7.5
12702;4232;11;2;10.0
12703;4232;12;2;9.0
12704;4233;2;2;18.0
12705;4233;5;2;25.0
12706;4233;3;1;20.0
12707;4233;11;2;10.0
12708;4233;3;1;20.0
12709;4234;9;2;12.0
12710;4234;12;3;9.0
12711;4234;6;1;5.0
12712;4234;13;1;7.5
12713;4234;12;2;9.0
12714;4235;11;3;10.0
12715;4235;6;1;5.0
12716;4235;6;1;5.0
12717;4235;4;1;22.0
12718;4235;8;2;3.5
12719;4236;8;3;3.5
12720;4236;1;2;15.0
12721;4236;2;2;18.0
12722;4236;2;3;18.0
12723;4236;11;2;10.0
12724;4237;6;3;5.0
12725;4238;1;2;15.0
12726;4238;4;1;22.0
12727;4238;7;2;7.0
12728;4238;4;1;22.0
12729;4239;11;3;10.0
12730;4239;7;3;7.0
12731;4239;9;1;12.0
12732;4240;1;2;15.0
12733;4240;4;2;22.0
12734;4240;13;3;7.5
12735;4240;6;1;5.0
12736;4240;11;1;10.0
12737;4241;8;3;3.5
12738;4241;9;1;12.0
12739;4241;9;3;12.0
12740;4242;13;2;7.5
12741;4243;6;1;5.0
12742;4244;6;1;5.0
12743;4244;5;1;25.0
12744;4245;9;2;12.0
12745;4245;3;3;20.0
12746;4245;12;3;9.0
12747;4245;4;2;22.0
12748;4245;9;3;12.0
12749;4246;10;1;8.0
12750;4246;7;2;7.0
12751;4247;7;2;7.0
12752;4247;4;1;22.0
12753;4247;4;1;22.0
12754;4248;3;2;20.0
12755;4248;12;1;9.0
12756;4248;13;1;7.5
12757;4248;1;3;15.0
12758;4249;5;1;25.0
12759;4249;1;3;15.0
12760;4250;13;1;7.5
12761;4251;13;3;7.5
12762;4251;11;3;10.0
12763;4251;4;2;22.0
12764;4251;5;3;25.0
12765;4251;13;1;7.5
12766;4252;2;2;18.0
12767;4252;1;1;15.0
12768;4252;5;1;25.0
12769;4253;11;1;10.0
12770;4254;10;2;8.0
12771;4254;9;3;12.0
12772;4254;1;1;15.0
12773;4254;1;1;15.0
12774;4255;12;3;9.0
12775;4255;9;2;12.0
12776;4255;1;1;15.0
12777;4255;1;3;15.0
12778;4255;10;3;8.0
12779;4256;2;2;18.0
12780;4256;9;2;12.0
12781;4256;6;1;5.0
12782;4256;10;3;8.0
12783;4257;13;2;7.5
12784;4257;2;3;18.0
12785;4257;4;2;22.0
12786;4257;7;2;7.0
12787;4258;12;1;9.0
12788;4258;5;2;25.0
12789;4258;8;1;3.5
12790;4258;11;3;10.0
12791;4258;10;2;8.0
12792;4259;7;3;7.0
12793;4259;2;3;18.0
12794;4259;1;3;15.0
12795;4259;6;3;5.0
12796;4259;9;1;12.0
12797;4260;2;1;18.0
12798;4260;2;3;18.0
12799;4260;11;3;10.0
12800;4260;3;1;20.0
12801;4261;2;1;18.0
12802;4261;6;3;5.0
12803;4261;8;3;3.5
12804;4262;1;3;15.0
12805;4262;11;1;10.0
12806;4262;8;3;3.5
12807;4262;3;2;20.0
12808;4262;2;3;18.0
12809;4263;3;1;20.0
12810;4264;13;1;7.5
12811;4264;9;3;12.0
12812;4265;9;2;12.0
12813;4265;1;3;15.0
12814;4265;6;2;5.0
12815;4266;3;2;20.0
12816;4266;1;2;15.0
12817;4266;10;3;8.0
12818;4266;9;2;12.0
12819;4266;6;3;5.0
12820;4267;10;3;8.0
12821;4267;3;3;20.0
12822;4267;3;3;20.0
12823;4267;2;2;18.0
12824;4267;6;1;5.0
12825;4268;12;2;9.0
12826;4268;4;2;22.0
12827;4268;3;1;20.0
12828;4269;9;3;12.0
12829;4269;13;1;7.5
12830;4270;10;1;8.0
12831;4270;2;2;18.0
12832;4270;10;3;8.0
12833;4270;13;2;7.5
12834;4271;4;3;22.0
12835;4272;7;1;7.0
12836;4272;7;2;7.0
12837;4272;5;3;25.0
12838;4272;2;2;18.0
12839;4272;9;2;12.0
12840;4273;1;2;15.0
12841;4273;10;3;8.0
12842;4274;2;2;18.0
12843;4275;11;3;10.0
12844;4275;13;2;7.5
12845;4275;11;2;10.0
12846;4276;13;1;7.5
12847;4276;9;2;12.0
12848;4276;4;1;22.0
12849;4276;9;2;12.0
12850;4276;13;1;7.5
12851;4277;7;1;7.0
12852;4277;5;1;25.0
12853;4277;11;1;10.0
12854;4277;8;1;3.5
12855;4278;6;2;5.0
12856;4278;5;2;25.0
12857;4278;11;1;10.0
12858;4279;4;3;22.0
12859;4279;4;3;22.0
12860;4279;5;3;25.0
12861;4279;5;1;25.0
12862;4279;2;1;18.0
12863;4280;4;1;22.0
12864;4280;5;2;25.0
12865;4281;12;3;9.0
